Tick,Price_ItemMarket,Price_Bazaar
1707317365,625,885
1707317376,625,599
1707317387,625,599
1707317398,625,599
1707317409,635,599
1707317419,635,599
1707317430,635,599
1707317441,640,885
1707317452,640,885
1707317463,640,885
1707317473,640,885
1707317484,640,885
1707317495,640,885
1707317506,640,885
1707317517,640,885
1707317528,640,885
1707317539,640,885
1707317549,640,885
1707317560,640,885
1707317571,640,885
1707317581,640,885
1707317592,640,885
1707317603,640,785
1707317614,640,785
1707317625,640,785
1707317636,625,785
1707317647,625,785
1707317657,625,785
1707317668,625,785
1707317679,625,785
1707317690,625,785
1707317701,600,785
1707317711,600,785
1707317722,600,785
1707317733,620,785
1707317744,620,785
1707317755,620,785
1707317765,620,785
1707317776,620,785
1707317787,620,785
1707317798,620,785
1707317809,620,785
1707317820,620,785
1707317830,620,645
1707317841,620,645
1707317852,620,645
1707317863,640,785
1707317873,640,785
1707317884,640,785
1707317895,640,785
1707317905,640,785
1707317916,640,785
1707317927,640,785
1707317937,640,785
1707317948,640,785
1707317959,640,785
1707317970,640,785
1707317980,640,785
1707317991,640,600
1707318001,640,600
1707318012,640,600
1707318023,640,600
1707318034,640,600
1707318044,640,600
1707318055,640,600
1707318066,640,600
1707318076,640,600
1707318087,640,785
1707318098,640,785
1707318109,640,785
1707318119,640,400
1707318130,640,400
1707318141,640,400
1707318152,640,866
1707318163,640,866
1707318173,640,866
1707318184,640,866
1707318195,640,866
1707318205,640,866
1707318216,640,885
1707318226,640,885
1707318237,640,885
1707318248,640,888
1707318258,640,888
1707318269,640,888
1707318280,640,888
1707318290,640,888
1707318301,640,888
1707318312,640,888
1707318322,640,888
1707318333,640,888
1707318344,640,888
1707318354,640,888
1707318365,640,888
1707318376,640,888
1707318386,640,888
1707318397,640,888
1707318408,640,888
1707318418,640,888
1707318429,640,888
1707318440,650,888
1707318450,650,888
1707318461,650,888
1707318472,640,888
1707318482,640,888
1707318493,640,888
1707318504,640,712
1707318514,640,712
1707318525,640,712
1707318536,640,712
1707318546,640,712
1707318557,640,712
1707318568,640,888
1707318579,640,888
1707318589,640,888
1707318600,640,888
1707318611,640,888
1707318621,640,888
1707318632,640,800
1707318643,640,800
1707318653,640,800
1707318664,640,800
1707318675,640,800
1707318686,640,800
1707318696,640,800
1707318707,640,800
1707318717,640,800
1707318728,640,800
1707318739,640,800
1707318749,640,800
1707318760,640,800
1707318770,640,800
1707318781,640,800
1707318792,640,800
1707318802,640,800
1707318813,640,800
1707318824,640,800
1707318834,640,800
1707318845,640,800
1707318856,640,800
1707318866,640,800
1707318877,640,800
1707318888,640,800
1707318899,640,800
1707318909,640,800
1707318920,640,800
1707318931,640,800
1707318942,640,800
1707318953,640,800
1707318963,640,800
1707318974,640,800
1707318985,550,800
1707318996,550,800
1707319006,550,800
1707319017,550,800
1707319028,550,800
1707319039,550,800
1707319050,550,888
1707319060,550,888
1707319072,550,888
1707319083,550,888
1707319094,550,888
1707319104,550,888
1707319115,550,888
1707319126,550,888
1707319136,550,888
1707319147,635,500
1707319158,635,500
1707319168,635,500
1707319179,635,888
1707319190,635,888
1707319201,635,888
1707319212,635,888
1707319223,635,888
1707319235,635,888
1707319245,635,888
1707319256,635,888
1707319267,635,888
1707319278,635,600
1707319288,635,600
1707319299,635,600
1707319310,635,600
1707319320,635,600
1707319331,635,600
1707319342,635,600
1707319352,635,600
1707319363,635,600
1707319374,600,600
1707319385,600,600
1707319395,600,600
1707319406,600,600
1707319417,600,600
1707319428,600,600
1707319438,600,888
1707319450,600,888
1707319461,600,888
1707319471,600,595
1707319482,600,595
1707319493,600,595
1707319504,600,595
1707319514,600,595
1707319525,600,595
1707319536,600,595
1707319547,600,595
1707319557,600,595
1707319568,635,888
1707319579,635,888
1707319590,635,888
1707319601,635,888
1707319611,635,888
1707319622,635,888
1707319633,635,888
1707319643,635,888
1707319654,635,888
1707319665,635,888
1707319676,635,888
1707319686,635,888
1707319697,635,888
1707319708,635,888
1707319719,635,888
1707319730,635,888
1707319741,635,888
1707319751,635,888
1707319762,635,888
1707319774,635,888
1707319785,635,888
1707319796,635,888
1707319806,635,888
1707319817,635,888
1707319828,635,888
1707319839,635,888
1707319849,635,888
1707319861,635,887
1707319871,635,887
1707319882,635,887
1707319893,635,887
1707319904,635,887
1707319914,635,887
1707319925,635,887
1707319936,635,887
1707319947,635,887
1707319958,635,887
1707319968,635,887
1707319979,635,887
1707319990,635,887
1707320001,635,887
1707320011,635,887
1707320022,635,887
1707320033,635,887
1707320043,635,887
1707320054,635,887
1707320065,635,887
1707320076,635,887
1707320087,635,887
1707320097,635,887
1707320108,635,887
1707320119,635,887
1707320130,635,887
1707320140,635,887
1707320151,635,750
1707320162,635,750
1707320172,635,750
1707320183,635,750
1707320194,635,750
1707320204,635,750
1707320215,635,750
1707320226,635,750
1707320236,635,750
1707320248,635,750
1707320258,635,750
1707320269,635,750
1707320280,635,750
1707320290,635,750
1707320301,635,750
1707320312,635,745
1707320322,635,745
1707320333,635,745
1707320344,635,745
1707320354,635,745
1707320365,635,745
1707320376,635,750
1707320386,635,750
1707320397,635,750
1707320408,640,887
1707320419,640,887
1707320429,640,887
1707320441,640,887
1707320451,640,887
1707320462,640,887
1707323456,700,705
1707323467,700,705
1707323478,700,705
1707323489,700,705
1707323500,700,705
1707323510,700,705
1707323521,675,705
1707323532,675,705
1707323542,675,705
1707323553,675,705
1707323564,675,705
1707323575,675,705
1707323586,675,705
1707323596,675,705
1707323607,675,705
1707323618,700,705
1707323629,700,705
1707323639,700,705
1707323650,700,705
1707323661,700,705
1707323671,700,705
1707323682,700,705
1707323693,700,705
1707323703,700,705
1707323714,700,705
1707323725,700,705
1707323736,700,705
1707323746,700,705
1707323757,700,705
1707323768,700,705
1707323778,700,705
1707323789,700,705
1707323800,700,705
1707323811,650,870
1707323821,650,870
1707323832,650,870
1707323843,650,870
1707323854,650,870
1707323864,650,870
1707323875,650,870
1707323886,650,870
1707323896,650,870
1707323907,650,870
1707323918,650,870
1707323929,650,870
1707323940,650,870
1707323950,650,870
1707323961,650,870
1707323972,645,870
1707323982,645,870
1707323993,645,870
1707324004,645,870
1707324015,645,870
1707324025,645,870
1707324036,650,870
1707324047,650,870
1707324057,650,870
1707324068,650,715
1707324079,650,715
1707324090,650,715
1707324100,650,715
1707324111,650,715
1707324122,650,715
1707324132,650,715
1707324143,650,715
1707324153,650,715
1707324164,650,715
1707324175,650,715
1707324185,650,715
1707324196,650,701
1707324207,650,701
1707324217,650,701
1707324228,650,870
1707324239,650,870
1707324249,650,870
1707324260,650,870
1707324271,650,870
1707324281,650,870
1707324292,650,870
1707324303,650,870
1707324313,650,870
1707324324,700,870
1707324335,700,870
1707324345,700,870
1707324356,700,870
1707324367,700,870
1707324377,700,870
1707324388,700,870
1707324398,700,870
1707324409,700,870
1707324420,700,870
1707324430,700,870
1707324441,700,870
1707324452,705,675
1707324462,705,675
1707324473,705,675
1707324484,709,866
1707324495,709,866
1707324505,709,866
1707324516,709,866
1707324527,709,866
1707324538,709,866
1707324549,650,866
1707324559,650,866
1707324570,650,866
1707324580,650,866
1707324591,650,866
1707324602,650,866
1707324613,650,866
1707324623,650,866
1707324635,650,866
1707324645,650,870
1707324656,650,870
1707324666,650,870
1707324677,650,883
1707324688,650,883
1707324698,650,883
1707324709,650,883
1707324720,650,883
1707324730,650,883
1707324741,709,883
1707324752,709,883
1707324763,709,883
1707324773,709,883
1707324784,709,883
1707324795,709,883
1707324805,709,883
1707324816,709,883
1707324827,709,883
1707324838,709,883
1707324849,709,883
1707324859,709,883
1707324870,709,882
1707324880,709,882
1707324891,709,882
1707324902,709,882
1707324913,709,882
1707324923,709,882
1707324934,709,882
1707324944,709,882
1707324955,709,882
1707324966,709,882
1707324976,709,882
1707324987,709,882
1707324998,709,882
1707325009,709,882
1707325020,709,882
1707325030,709,882
1707325041,709,882
1707325052,709,882
1707325062,709,882
1707325073,709,882
1707325083,709,882
1707325094,709,882
1707325105,709,882
1707325115,709,882
1707325126,709,882
1707325137,709,882
1707325147,709,882
1707325158,709,882
1707325169,709,882
1707325180,709,882
1707325190,709,625
1707325201,709,625
1707325212,709,625
1707325223,700,625
1707325233,700,625
1707325244,700,625
1707325255,700,625
1707325266,700,625
1707325276,700,625
1707325287,700,800
1707325298,700,800
1707325309,700,800
1707325320,709,800
1707325330,709,800
1707325341,709,800
1707325352,709,800
1707325362,709,800
1707325373,709,800
1707325384,709,800
1707325394,709,800
1707325405,709,800
1707325416,709,800
1707325426,709,800
1707325437,709,800
1707325448,709,800
1707325459,709,800
1707325469,709,800
1707325480,709,800
1707325491,709,800
1707325501,709,800
1707325512,709,800
1707325523,709,800
1707325533,709,800
1707325544,709,650
1707325555,709,650
1707325565,709,650
1707325576,709,800
1707325587,709,800
1707325597,709,800
1707325608,709,800
1707325619,709,800
1707325629,709,800
1707325640,710,800
1707325651,710,800
1707325661,710,800
1707325672,710,800
1707325683,710,800
1707325694,710,800
1707325704,710,800
1707325715,710,800
1707325726,710,800
1707325737,710,800
1707325748,710,800
1707325758,710,800
1707325769,710,800
1707325780,710,800
1707325790,710,800
1707325801,715,800
1707325812,715,800
1707325823,715,800
1707325833,725,866
1707325844,725,866
1707325855,725,866
1707325865,725,866
1707325876,725,866
1707325887,725,866
1707325898,730,866
1707325908,730,866
1707325919,730,866
1707325930,730,866
1707325940,730,866
1707325951,730,866
1707325962,730,866
1707325973,730,866
1707325983,730,866
1707325994,700,866
1707326005,700,866
1707326015,700,866
1707326026,700,866
1707326037,700,866
1707326047,700,866
1707326058,700,861
1707326068,700,861
1707326079,700,861
1707326090,699,861
1707326101,699,861
1707326111,699,861
1707326122,699,861
1707326133,699,861
1707326143,699,861
1707326154,699,861
1707326165,699,861
1707326175,699,861
1707326186,699,861
1707326197,699,861
1707326207,699,861
1707326218,699,861
1707326229,699,861
1707326240,699,861
1707326250,699,861
1707326261,699,861
1707326272,699,861
1707326283,699,861
1707326293,699,861
1707326304,699,861
1707326315,730,861
1707326325,730,861
1707326336,730,861
1707326347,740,861
1707326357,740,861
1707326368,740,861
1707326379,740,861
1707326390,740,861
1707326400,740,861
1707326411,749,861
1707326422,749,861
1707326432,749,861
1707326443,750,861
1707326454,750,861
1707326464,750,861
1707326475,750,861
1707326486,750,861
1707326496,750,861
1707326507,750,861
1707326518,750,861
1707326529,750,861
1707326540,750,861
1707326551,750,861
1707326561,750,861
1707326572,750,866
1707326583,750,866
1707326593,750,866
1707326604,749,866
1707326615,749,866
1707326625,749,866
1707326636,749,866
1707326647,749,866
1707326658,749,866
1707326668,749,750
1707326679,749,750
1707326690,749,750
1707326701,749,750
1707326711,749,750
1707326722,749,750
1707326733,749,750
1707326744,749,750
1707326754,749,750
1707326765,749,708
1707326776,749,708
1707326787,749,708
1707326798,700,708
1707326808,700,708
1707326819,700,708
1707326830,700,708
1707326840,700,708
1707326851,700,708
1707326862,700,708
1707326873,700,708
1707326883,700,708
1707326894,700,703
1707326905,700,703
1707326915,700,703
1707326926,700,703
1707326937,700,703
1707326947,700,703
1707326958,700,703
1707326969,700,703
1707326979,700,703
1707326990,639,703
1707327001,639,703
1707327011,639,703
1707327022,639,703
1707327033,639,703
1707327044,639,703
1707327054,639,703
1707327065,639,703
1707327075,639,703
1707327086,639,703
1707327097,639,703
1707327108,639,703
1707327118,639,703
1707327129,639,703
1707327140,639,703
1707327151,639,703
1707327161,639,703
1707327172,639,703
1707327183,639,703
1707327194,639,703
1707327204,639,703
1707327215,639,703
1707327226,639,703
1707327237,639,703
1707327247,639,703
1707327258,639,703
1707327269,639,703
1707327279,639,703
1707327290,639,703
1707327301,639,703
1707327311,639,703
1707327322,639,703
1707327332,639,703
1707327343,639,703
1707327354,639,703
1707327364,639,703
1707327375,639,703
1707327386,639,703
1707327396,639,703
1707327407,639,703
1707327418,639,703
1707327428,639,703
1707327439,639,703
1707327450,639,703
1707327461,639,703
1707327471,639,703
1707327482,639,703
1707327493,639,703
1707327503,639,703
1707327514,639,703
1707327524,639,703
1707327535,639,703
1707327546,639,703
1707327556,639,703
1707327567,639,703
1707327578,639,703
1707327588,639,703
1707327599,639,703
1707327610,639,703
1707327620,639,703
1707327631,639,703
1707327641,639,703
1707327652,639,703
1707327663,699,703
1707327674,699,703
1707327684,699,703
1707327695,699,703
1707327706,699,703
1707327716,699,703
1707327727,600,703
1707327738,600,703
1707327748,600,703
1707327759,600,703
1707327769,600,703
1707327780,600,703
1707327791,600,703
1707327801,600,703
1707327812,600,703
1707327822,600,703
1707327833,600,703
1707327844,600,703
1707327854,600,703
1707327865,600,703
1707327876,600,703
1707327887,600,703
1707327898,600,703
1707327908,600,703
1707327919,600,703
1707327930,600,703
1707327940,600,703
1707327951,699,703
1707327962,699,703
1707327973,699,703
1707327984,700,703
1707327995,700,703
1707328006,700,703
1707328017,700,703
1707328028,700,703
1707328038,700,703
1707328049,749,703
1707328060,749,703
1707328070,749,703
1707328081,749,710
1707328092,749,710
1707328102,749,710
1707328113,749,866
1707328124,749,866
1707328134,749,866
1707328145,749,866
1707328156,749,866
1707328167,749,866
1707328179,749,866
1707328190,749,866
1707328200,749,866
1707328211,749,866
1707328222,749,866
1707328233,749,866
1707328243,749,866
1707328254,749,866
1707328264,749,866
1707328275,749,866
1707328286,749,866
1707328296,749,866
1707328307,749,800
1707328318,749,800
1707328329,749,800
1707328339,750,800
1707328350,750,800
1707328360,750,800
1707328371,750,800
1707328382,750,800
1707328392,750,800
1707328403,750,800
1707328414,750,800
1707328425,750,800
1707328436,750,800
1707328446,750,800
1707328457,750,800
1707328468,750,800
1707328479,750,800
1707328489,750,800
1707328500,700,800
1707328510,700,800
1707328521,700,800
1707328532,700,800
1707328542,700,800
1707328553,700,800
1707328564,700,800
1707328574,700,800
1707328585,700,800
1707328596,700,840
1707328606,700,840
1707328617,700,840
1707328628,700,840
1707328638,700,840
1707328649,700,840
1707328660,650,840
1707328670,650,840
1707328681,650,840
1707328692,650,840
1707328702,650,840
1707328713,650,840
1707328724,650,840
1707328734,650,840
1707328745,650,840
1707328755,650,840
1707328766,650,840
1707328777,650,840
1707328787,650,840
1707328798,650,840
1707328808,650,840
1707328819,750,840
1707328830,750,840
1707328841,750,840
1707328851,750,840
1707328862,750,840
1707328872,750,840
1707328883,750,840
1707328894,750,840
1707328904,750,840
1707328915,750,840
1707328926,750,840
1707328936,750,840
1707328948,709,840
1707328958,709,840
1707328969,709,840
1707328980,709,700
1707328990,709,700
1707329001,709,700
1707329011,750,840
1707329022,750,840
1707329033,750,840
1707329044,750,840
1707329054,750,840
1707329065,750,840
1707329076,700,840
1707329086,700,840
1707329097,700,840
1707329107,700,840
1707329118,700,840
1707329129,700,840
1707329139,650,840
1707329150,650,840
1707329160,650,840
1707329171,650,840
1707329182,650,840
1707329193,650,840
1707329203,650,835
1707329214,650,835
1707329224,650,835
1707329235,650,835
1707329246,650,835
1707329256,650,835
1707329267,650,835
1707329278,650,835
1707329288,650,835
1707329299,650,800
1707329310,650,800
1707329320,650,800
1707329331,650,800
1707329341,650,800
1707329352,650,800
1707329363,630,800
1707329373,630,800
1707329384,630,800
1707329395,630,800
1707329405,630,800
1707329416,630,800
1707329427,630,835
1707329437,630,835
1707329448,630,835
1707329458,630,866
1707329469,630,866
1707329480,630,866
1707329490,675,866
1707329501,675,866
1707329511,675,866
1707329522,675,866
1707329533,675,866
1707329544,675,866
1707329555,700,620
1707329565,700,620
1707329576,700,620
1707329587,750,866
1707329597,750,866
1707329608,750,866
1707329619,750,866
1707329629,750,866
1707329640,750,866
1707329651,750,860
1707329662,750,860
1707329673,750,860
1707329684,750,850
1707329694,750,850
1707329705,750,850
1707329716,750,850
1707329727,750,850
1707329738,750,850
1707329748,700,810
1707329759,700,810
1707329770,700,810
1707329781,700,810
1707329792,700,810
1707329802,700,810
1707329813,740,810
1707329824,740,810
1707329834,740,810
1707329845,750,810
1707329856,750,810
1707329866,750,810
1707329877,750,810
1707329888,750,810
1707329899,750,810
1707329910,750,810
1707329920,750,810
1707329931,750,810
1707329942,750,810
1707329952,750,810
1707329963,750,810
1707329974,750,810
1707329985,750,810
1707329995,750,810
1707330006,750,805
1707330016,750,805
1707330027,750,805
1707330038,750,805
1707330048,750,805
1707330059,750,805
1707330070,750,805
1707330080,750,805
1707330091,750,805
1707330102,750,805
1707330112,750,805
1707330123,750,805
1707330134,750,805
1707330144,750,805
1707330155,750,805
1707330166,750,805
1707330176,750,805
1707330187,750,805
1707330198,750,805
1707330209,750,805
1707330220,750,805
1707330230,750,805
1707330241,750,805
1707330251,750,805
1707330262,750,805
1707330273,750,805
1707330284,750,805
1707330294,750,805
1707330305,750,805
1707330316,750,805
1707330327,750,805
1707330337,750,805
1707330348,750,805
1707330359,750,805
1707330369,750,805
1707330380,750,805
1707330391,750,805
1707330401,750,805
1707330412,750,805
1707330423,700,805
1707330433,700,805
1707330444,700,805
1707330454,700,805
1707330465,700,805
1707330476,700,805
1707330486,700,805
1707330497,700,805
1707330507,700,805
1707330518,700,805
1707330529,700,805
1707330539,700,805
1707330550,700,805
1707330561,700,805
1707330571,700,805
1707330582,700,805
1707330593,700,805
1707330603,700,805
1707330614,700,700
1707330625,700,700
1707330636,700,700
1707330646,700,665
1707330657,700,665
1707330667,700,665
1707330678,700,700
1707330689,700,700
1707330699,700,700
1707330710,700,700
1707330721,700,700
1707330731,700,700
1707330742,700,700
1707330753,700,700
1707330764,700,700
1707330774,700,700
1707330785,700,700
1707330795,700,700
1707330806,700,700
1707330817,700,700
1707330827,700,700
1707330838,700,500
1707330849,700,500
1707330860,700,500
1707330871,700,680
1707330881,700,680
1707330892,700,680
1707330902,700,680
1707330913,700,680
1707330924,700,680
1707330935,700,680
1707330946,700,680
1707330956,700,680
1707330967,700,680
1707330977,700,680
1707330988,700,680
1707330999,700,680
1707331010,700,680
1707331020,700,680
1707331031,700,680
1707331042,700,680
1707331052,700,680
1707331063,700,680
1707331073,700,680
1707331084,700,680
1707331095,700,804
1707331105,700,804
1707331116,700,804
1707331127,700,866
1707331137,700,866
1707331148,700,866
1707331159,700,867
1707331170,700,867
1707331180,700,867
1707331191,700,875
1707331202,700,875
1707331212,700,875
1707331223,700,882
1707331234,700,882
1707331245,700,882
1707331255,700,750
1707331266,700,750
1707331277,700,750
1707331288,700,750
1707331299,700,750
1707331309,700,750
1707331320,700,750
1707331331,700,750
1707331342,700,750
1707331352,700,750
1707331363,700,750
1707331374,700,750
1707331384,674,888
1707331395,674,888
1707331406,674,888
1707331416,674,888
1707331427,674,888
1707331438,674,888
1707331449,674,888
1707331460,674,888
1707331470,674,888
1707331481,674,888
1707331492,674,888
1707331502,674,888
1707331513,674,888
1707331524,674,888
1707331535,674,888
1707331545,674,888
1707331556,674,888
1707331567,674,888
1707331578,674,888
1707331589,674,888
1707331600,674,888
1707331611,674,888
1707331621,674,888
1707331632,674,888
1707331643,674,888
1707331654,674,888
1707331665,674,888
1707331676,674,500
1707331687,674,500
1707331698,674,500
1707331709,674,500
1707331720,674,500
1707331730,674,500
1707331741,674,650
1707331751,674,650
1707331762,674,650
1707331773,674,650
1707331784,674,650
1707331794,674,650
1707331806,674,650
1707331817,674,650
1707331827,674,650
1707331838,580,888
1707331849,580,888
1707331860,580,888
1707331871,580,645
1707331881,580,645
1707331892,580,645
1707331903,580,645
1707331913,580,645
1707331925,580,645
1707331936,700,645
1707331946,700,645
1707331957,700,645
1707331967,700,888
1707331978,700,888
1707331989,700,888
1707331999,700,870
1707332010,700,870
1707332021,700,870
1707332031,700,870
1707332043,700,870
1707332053,700,870
1707332064,700,870
1707332075,700,870
1707332085,700,870
1707332096,700,870
1707332107,700,870
1707332117,700,870
1707332128,700,870
1707332139,700,870
1707332150,700,870
1707332161,700,730
1707332171,700,730
1707332182,700,730
1707332193,700,870
1707332203,700,870
1707332214,700,870
1707332225,700,870
1707332236,700,870
1707332246,700,870
1707332257,700,699
1707332268,700,699
1707332279,700,699
1707332290,700,699
1707332300,700,699
1707332312,700,699
1707332323,700,870
1707332333,700,870
1707332344,700,870
1707332355,700,870
1707332366,700,870
1707332376,700,870
1707332387,700,870
1707332398,700,870
1707332409,700,870
1707332420,700,870
1707332431,700,870
1707332442,700,870
1707332453,700,699
1707332464,700,699
1707332475,700,699
1707332486,700,870
1707332496,700,870
1707332507,700,870
1707332518,700,870
1707332529,700,870
1707332540,700,870
1707332550,700,870
1707332561,700,870
1707332572,700,870
1707332583,700,870
1707332594,700,870
1707332604,700,870
1707332615,700,870
1707332626,700,870
1707332637,700,870
1707332647,700,870
1707332658,700,870
1707332669,700,870
1707332680,675,870
1707332690,675,870
1707332701,675,870
1707332712,675,700
1707332722,675,700
1707332733,675,700
1707332744,675,700
1707332755,675,700
1707332766,675,700
1707332777,675,695
1707332787,675,695
1707332798,675,695
1707332809,700,695
1707332820,700,695
1707332830,700,695
1707332841,700,700
1707332852,700,700
1707332862,700,700
1707332873,695,700
1707332884,695,700
1707332894,695,700
1707332905,695,700
1707332916,695,700
1707332927,695,700
1707332938,695,700
1707332948,695,700
1707332959,695,700
1707332970,695,300
1707332980,695,300
1707332991,695,300
1707333002,695,850
1707333013,695,850
1707333023,695,850
1707333035,695,850
1707333046,695,850
1707333056,695,850
1707333067,695,850
1707333077,695,850
1707333088,695,850
1707333099,695,850
1707333110,695,850
1707333121,695,850
1707333131,695,850
1707333142,695,850
1707333152,695,850
1707333163,695,850
1707333174,695,850
1707333184,695,850
1707333195,695,850
1707333206,695,850
1707333216,695,850
1707333227,695,870
1707333238,695,870
1707333248,695,870
1707333259,695,870
1707333270,695,870
1707333280,695,870
1707333291,695,870
1707333302,695,870
1707333312,695,870
1707333323,695,700
1707333334,695,700
1707333345,695,700
1707333355,695,700
1707333366,695,700
1707333376,695,700
1707333387,700,700
1707333398,700,700
1707333408,700,700
1707333419,700,700
1707333430,700,700
1707333440,700,700
1707333451,700,700
1707333462,700,700
1707333472,700,700
1707333483,700,695
1707333494,700,695
1707333504,700,695
1707333515,700,695
1707333526,700,695
1707333537,700,695
1707333547,700,695
1707333558,700,695
1707333569,700,695
1707333579,700,695
1707333590,700,695
1707333601,700,695
1707333611,700,695
1707333622,700,695
1707333633,700,695
1707333644,700,695
1707333654,700,695
1707333665,700,695
1707333675,700,695
1707333686,700,695
1707333697,700,695
1707333707,700,700
1707333718,700,700
1707333729,700,700
1707333739,700,850
1707333750,700,850
1707333761,700,850
1707333771,700,850
1707333782,700,850
1707333793,700,850
1707333803,700,850
1707333814,700,850
1707333825,700,850
1707333836,700,888
1707333846,700,888
1707333857,700,888
1707333868,700,888
1707333878,700,888
1707333889,700,888
1707333900,700,888
1707333910,700,888
1707333921,700,888
1707333932,700,888
1707333942,700,888
1707333953,700,888
1707333964,700,888
1707333974,700,888
1707333985,700,888
1707333996,700,888
1707334006,700,888
1707334017,700,888
1707334028,700,750
1707334038,700,750
1707334049,700,750
1707334060,700,888
1707334070,700,888
1707334081,700,888
1707334091,700,888
1707334102,700,888
1707334113,700,888
1707334124,700,888
1707334134,700,888
1707334145,700,888
1707334155,700,875
1707334166,700,875
1707334177,700,875
1707334187,700,875
1707334198,700,875
1707334209,700,875
1707334219,700,875
1707334230,700,875
1707334241,700,875
1707334252,709,875
1707334262,709,875
1707334273,709,875
1707334284,709,875
1707334295,709,875
1707334305,709,875
1707334316,709,875
1707334326,709,875
1707334337,709,875
1707334348,709,875
1707334358,709,875
1707334369,709,875
1707334380,709,875
1707334390,709,875
1707334401,709,875
1707334412,709,875
1707334422,709,875
1707334433,709,875
1707334444,709,875
1707334454,709,875
1707334465,709,875
1707334475,709,875
1707334486,709,875
1707334497,709,875
1707334507,709,875
1707334518,709,875
1707334529,709,875
1707334540,700,875
1707334550,700,875
1707334561,700,875
1707334572,700,875
1707334582,700,875
1707334593,700,875
1707334604,700,875
1707334614,700,875
1707334625,700,875
1707334635,700,845
1707334646,700,845
1707334657,700,845
1707334667,700,845
1707334678,700,845
1707334689,700,845
1707334699,700,845
1707334710,700,845
1707334720,700,845
1707334731,700,600
1707334742,700,600
1707334752,700,600
1707334763,700,845
1707334774,700,845
1707334784,700,845
1707334795,700,845
1707334806,700,845
1707334816,700,845
1707334827,700,845
1707334838,700,845
1707334848,700,845
1707334859,700,845
1707334870,700,845
1707334880,700,845
1707334891,700,845
1707334902,700,845
1707334912,700,845
1707334923,700,845
1707334934,700,845
1707334944,700,845
1707334956,700,700
1707334966,700,700
1707334977,700,700
1707334988,700,700
1707334998,700,700
1707335009,700,700
1707335020,700,845
1707335030,700,845
1707335041,700,845
1707335052,700,845
1707335062,700,845
1707335073,700,845
1707335084,700,710
1707335095,700,710
1707335105,700,710
1707335116,700,710
1707335127,700,710
1707335138,700,710
1707335149,700,600
1707335159,700,600
1707335170,700,600
1707335180,700,600
1707335191,700,600
1707335202,700,600
1707335212,700,710
1707335223,700,710
1707335234,700,710
1707335245,700,845
1707335256,700,845
1707335266,700,845
1707335277,700,845
1707335288,700,845
1707335298,700,845
1707335309,700,845
1707335319,700,845
1707335330,700,845
1707335341,700,845
1707335351,700,845
1707335362,700,845
1707335374,700,845
1707335384,700,845
1707335395,700,845
1707335406,700,845
1707335416,700,845
1707335427,700,845
1707335438,700,684
1707335449,700,684
1707335460,700,684
1707335470,700,845
1707335481,700,845
1707335492,700,845
1707335503,700,845
1707335513,700,845
1707335524,700,845
1707335535,700,845
1707335546,700,845
1707335556,700,845
1707335567,700,845
1707335578,700,845
1707335588,700,845
1707335599,709,845
1707335610,709,845
1707335621,709,845
1707335631,709,840
1707335642,709,840
1707335653,709,840
1707335663,709,840
1707335674,709,840
1707335685,709,840
1707335696,709,839
1707335706,709,839
1707335717,709,839
1707335728,709,839
1707335738,709,839
1707335749,709,839
1707335760,709,839
1707335770,709,839
1707335781,709,839
1707335792,600,839
1707335802,600,839
1707335813,600,839
1707335824,709,839
1707335834,709,839
1707335845,709,839
1707335856,709,839
1707335866,709,839
1707335877,709,839
1707335888,700,839
1707335898,700,839
1707335909,700,839
1707335920,700,839
1707335931,700,839
1707335941,700,839
1707335952,700,839
1707335962,700,839
1707335973,700,839
1707335984,700,690
1707335994,700,690
1707336005,700,690
1707336016,700,690
1707336027,700,690
1707336037,700,690
1707336048,700,690
1707336058,700,690
1707336069,700,690
1707336080,700,690
1707336090,700,690
1707336101,700,690
1707336112,700,690
1707336122,700,690
1707336133,700,690
1707336144,700,690
1707336154,700,690
1707336165,700,690
1707336175,700,690
1707336186,700,690
1707336197,700,690
1707336208,700,690
1707336218,700,690
1707336229,700,690
1707336240,700,690
1707336251,700,690
1707336261,700,690
1707336272,700,690
1707336283,700,690
1707336293,700,690
1707336304,700,690
1707336315,700,690
1707336326,700,690
1707336337,700,690
1707336348,700,690
1707336359,700,690
1707336370,700,690
1707336380,700,690
1707336391,700,690
1707336401,700,690
1707336412,700,690
1707336423,700,690
1707336433,700,690
1707336445,700,690
1707336456,700,690
1707336466,675,690
1707336477,675,690
1707336487,675,690
1707336498,500,690
1707336509,500,690
1707336519,500,690
1707336530,675,690
1707336541,675,690
1707336551,675,690
1707336562,675,690
1707336573,675,690
1707336584,675,690
1707336594,675,690
1707336605,675,690
1707336616,675,690
1707336627,675,690
1707336638,675,690
1707336648,675,690
1707336659,675,690
1707336670,675,690
1707336680,675,690
1707336691,675,690
1707336702,675,690
1707336712,675,690
1707336723,675,690
1707336733,675,690
1707336744,675,690
1707336755,675,690
1707336765,675,690
1707336776,675,690
1707336787,675,690
1707336797,675,690
1707336808,675,690
1707336819,675,690
1707336829,675,690
1707336840,675,690
1707336851,675,690
1707336862,675,690
1707336872,675,690
1707336883,675,690
1707336894,675,690
1707336904,675,690
1707336915,675,690
1707336926,675,690
1707336937,675,690
1707336947,675,690
1707336958,675,690
1707336969,675,690
1707336980,675,690
